datetime,machineID,errorID
2015-04-09 20:00:00,23,Error Code 1: Low Voltage
2015-05-01 17:00:00,23,Error Code 5: Low Pressure
2015-05-10 02:00:00,23,Error Code 1: Low Voltage
2015-06-03 06:00:00,23,Error Code 4: Invalid Rotation Angle
2015-06-18 19:00:00,23,Error Code 4: Invalid Rotation Angle
2015-07-01 00:00:00,23,Error Code 3: Excessive Vibration
2015-07-18 06:00:00,23,Error Code 2: High Pressure
2015-07-18 06:00:00,23,Error Code 3: Excessive Vibration
2015-07-25 03:00:00,23,Error Code 1: Low Voltage
2015-08-02 06:00:00,23,Error Code 4: Invalid Rotation Angle
2015-08-25 07:00:00,23,Error Code 1: Low Voltage
2015-09-01 06:00:00,23,Error Code 2: High Pressure
2015-09-01 06:00:00,23,Error Code 3: Excessive Vibration
2015-09-06 13:00:00,23,Error Code 1: Low Voltage
2015-09-19 05:00:00,23,Error Code 1: Low Voltage
2015-10-01 06:00:00,23,Error Code 4: Invalid Rotation Angle
2015-10-01 20:00:00,23,Error Code 2: High Pressure
2015-10-16 06:00:00,23,Error Code 5: Low Pressure
2015-10-25 14:00:00,23,Error Code 2: High Pressure
2015-10-30 13:00:00,23,Error Code 3: Excessive Vibration
2015-11-15 06:00:00,23,Error Code 4: Invalid Rotation Angle
2015-11-20 18:00:00,23,Error Code 2: High Pressure
2015-12-14 14:00:00,23,Error Code 2: High Pressure
2015-12-15 06:00:00,23,Error Code 5: Low Pressure
2015-12-23 01:00:00,23,Error Code 4: Invalid Rotation Angle
2015-12-31 20:00:00,23,Error Code 3: Excessive Vibration
2015-01-01 06:00:00,24,Error Code 1: Low Voltage
2015-02-15 06:00:00,24,Error Code 1: Low Voltage
2015-02-19 09:00:00,24,Error Code 3: Excessive Vibration
2015-04-01 06:00:00,24,Error Code 5: Low Pressure
2015-04-16 06:00:00,24,Error Code 4: Invalid Rotation Angle
2015-04-22 15:00:00,24,Error Code 2: High Pressure
2015-05-08 01:00:00,24,Error Code 1: Low Voltage
2015-05-09 04:00:00,24,Error Code 2: High Pressure
2015-05-17 10:00:00,24,Error Code 4: Invalid Rotation Angle
2015-06-11 19:00:00,24,Error Code 4: Invalid Rotation Angle
2015-06-30 06:00:00,24,Error Code 4: Invalid Rotation Angle
2015-07-15 04:00:00,24,Error Code 3: Excessive Vibration
2015-07-18 05:00:00,24,Error Code 4: Invalid Rotation Angle
2015-07-19 15:00:00,24,Error Code 2: High Pressure
2015-07-30 06:00:00,24,Error Code 5: Low Pressure
2015-08-02 06:00:00,24,Error Code 1: Low Voltage
2015-08-03 14:00:00,24,Error Code 3: Excessive Vibration
2015-08-19 12:00:00,24,Error Code 1: Low Voltage
2015-08-19 13:00:00,24,Error Code 4: Invalid Rotation Angle
2015-08-23 04:00:00,24,Error Code 2: High Pressure
2015-08-28 15:00:00,24,Error Code 1: Low Voltage
2015-08-30 23:00:00,24,Error Code 1: Low Voltage
2015-09-14 12:00:00,24,Error Code 4: Invalid Rotation Angle
2015-09-28 06:00:00,24,Error Code 1: Low Voltage
2015-10-01 04:00:00,24,Error Code 1: Low Voltage
2015-10-13 06:00:00,24,Error Code 4: Invalid Rotation Angle
2015-11-12 06:00:00,24,Error Code 5: Low Pressure
2015-11-19 15:00:00,24,Error Code 4: Invalid Rotation Angle
2015-11-27 06:00:00,24,Error Code 4: Invalid Rotation Angle
2015-12-07 02:00:00,24,Error Code 2: High Pressure
2015-12-17 01:00:00,24,Error Code 4: Invalid Rotation Angle
2015-12-17 16:00:00,24,Error Code 3: Excessive Vibration
2015-12-24 19:00:00,24,Error Code 3: Excessive Vibration
2015-01-06 06:00:00,25,Error Code 1: Low Voltage
2015-01-24 19:00:00,25,Error Code 4: Invalid Rotation Angle
2015-01-28 00:00:00,25,Error Code 2: High Pressure
2015-02-03 23:00:00,25,Error Code 2: High Pressure
2015-02-16 07:00:00,25,Error Code 1: Low Voltage
2015-02-27 09:00:00,25,Error Code 4: Invalid Rotation Angle
2015-03-04 06:00:00,25,Error Code 1: Low Voltage
2015-03-17 17:00:00,25,Error Code 3: Excessive Vibration
2015-03-23 21:00:00,25,Error Code 1: Low Voltage
2015-04-16 04:00:00,25,Error Code 2: High Pressure
2015-04-16 13:00:00,25,Error Code 2: High Pressure
2015-04-28 02:00:00,25,Error Code 1: Low Voltage
2015-05-03 06:00:00,25,Error Code 5: Low Pressure
2015-05-05 12:00:00,25,Error Code 1: Low Voltage
2015-05-22 06:00:00,25,Error Code 4: Invalid Rotation Angle
2015-06-02 06:00:00,25,Error Code 1: Low Voltage
2015-06-02 06:00:00,25,Error Code 2: High Pressure
2015-06-02 06:00:00,25,Error Code 3: Excessive Vibration
2015-06-04 14:00:00,25,Error Code 2: High Pressure
2015-06-06 20:00:00,25,Error Code 1: Low Voltage
2015-06-10 09:00:00,25,Error Code 3: Excessive Vibration
2015-06-11 22:00:00,25,Error Code 3: Excessive Vibration
2015-06-26 04:00:00,25,Error Code 4: Invalid Rotation Angle
2015-07-09 10:00:00,25,Error Code 3: Excessive Vibration
2015-07-26 03:00:00,25,Error Code 1: Low Voltage
2015-08-03 18:00:00,25,Error Code 3: Excessive Vibration
2015-08-16 06:00:00,25,Error Code 2: High Pressure
2015-08-16 06:00:00,25,Error Code 3: Excessive Vibration
2015-08-16 06:00:00,25,Error Code 5: Low Pressure
2015-08-18 00:00:00,25,Error Code 2: High Pressure
2015-09-01 11:00:00,25,Error Code 3: Excessive Vibration
2015-10-15 18:00:00,25,Error Code 2: High Pressure
2015-10-21 20:00:00,25,Error Code 5: Low Pressure
2015-10-30 06:00:00,25,Error Code 2: High Pressure
2015-10-30 06:00:00,25,Error Code 3: Excessive Vibration
2015-11-29 06:00:00,25,Error Code 5: Low Pressure
2015-12-11 09:00:00,25,Error Code 2: High Pressure
2015-01-29 22:00:00,26,Error Code 1: Low Voltage
2015-02-19 06:00:00,26,Error Code 1: Low Voltage
2015-02-27 01:00:00,26,Error Code 4: Invalid Rotation Angle
2015-03-17 09:00:00,26,Error Code 2: High Pressure
2015-03-28 07:00:00,26,Error Code 1: Low Voltage
2015-04-05 06:00:00,26,Error Code 1: Low Voltage
2015-04-14 23:00:00,26,Error Code 1: Low Voltage
2015-04-20 13:00:00,26,Error Code 3: Excessive Vibration
2015-04-25 16:00:00,26,Error Code 3: Excessive Vibration
2015-04-30 15:00:00,26,Error Code 3: Excessive Vibration
2015-05-04 02:00:00,26,Error Code 1: Low Voltage
2015-05-05 21:00:00,26,Error Code 3: Excessive Vibration
2015-05-13 15:00:00,26,Error Code 2: High Pressure
2015-05-17 16:00:00,26,Error Code 1: Low Voltage
2015-06-20 08:00:00,26,Error Code 1: Low Voltage
2015-06-25 05:00:00,26,Error Code 4: Invalid Rotation Angle
2015-07-01 22:00:00,26,Error Code 1: Low Voltage
2015-07-04 17:00:00,26,Error Code 3: Excessive Vibration
2015-07-11 11:00:00,26,Error Code 2: High Pressure
2015-07-26 15:00:00,26,Error Code 3: Excessive Vibration
2015-08-15 11:00:00,26,Error Code 1: Low Voltage
2015-08-16 18:00:00,26,Error Code 2: High Pressure
2015-08-18 06:00:00,26,Error Code 2: High Pressure
2015-08-18 06:00:00,26,Error Code 3: Excessive Vibration
2015-08-25 17:00:00,26,Error Code 4: Invalid Rotation Angle
2015-09-02 06:00:00,26,Error Code 1: Low Voltage
2015-09-17 15:00:00,26,Error Code 5: Low Pressure
2015-09-19 09:00:00,26,Error Code 3: Excessive Vibration
2015-10-04 12:00:00,26,Error Code 2: High Pressure
2015-10-12 11:00:00,26,Error Code 1: Low Voltage
2015-10-17 06:00:00,26,Error Code 2: High Pressure
2015-10-17 06:00:00,26,Error Code 3: Excessive Vibration
2015-10-24 19:00:00,26,Error Code 1: Low Voltage
2015-11-01 06:00:00,26,Error Code 1: Low Voltage
2015-11-10 13:00:00,26,Error Code 4: Invalid Rotation Angle
2015-11-16 06:00:00,26,Error Code 2: High Pressure
2015-11-16 06:00:00,26,Error Code 3: Excessive Vibration
2015-11-17 18:00:00,26,Error Code 4: Invalid Rotation Angle
2015-12-05 06:00:00,26,Error Code 3: Excessive Vibration
2015-12-07 14:00:00,26,Error Code 4: Invalid Rotation Angle
2015-12-25 17:00:00,26,Error Code 2: High Pressure
2015-12-26 04:00:00,26,Error Code 4: Invalid Rotation Angle
2015-01-03 21:00:00,27,Error Code 1: Low Voltage
2015-01-05 20:00:00,27,Error Code 1: Low Voltage
2015-01-06 18:00:00,27,Error Code 4: Invalid Rotation Angle
2015-01-09 06:00:00,27,Error Code 2: High Pressure
2015-01-09 06:00:00,27,Error Code 3: Excessive Vibration
2015-01-15 15:00:00,27,Error Code 4: Invalid Rotation Angle
2015-01-24 06:00:00,27,Error Code 1: Low Voltage
2015-01-31 19:00:00,27,Error Code 3: Excessive Vibration
2015-02-15 08:00:00,27,Error Code 1: Low Voltage
2015-02-16 18:00:00,27,Error Code 4: Invalid Rotation Angle
2015-02-23 06:00:00,27,Error Code 2: High Pressure
2015-02-23 06:00:00,27,Error Code 3: Excessive Vibration
2015-03-02 13:00:00,27,Error Code 2: High Pressure
2015-03-23 07:00:00,27,Error Code 2: High Pressure
2015-04-07 01:00:00,27,Error Code 5: Low Pressure
2015-04-23 10:00:00,27,Error Code 1: Low Voltage
2015-04-30 23:00:00,27,Error Code 3: Excessive Vibration
2015-05-08 07:00:00,27,Error Code 3: Excessive Vibration
2015-06-21 02:00:00,27,Error Code 3: Excessive Vibration
2015-06-21 10:00:00,27,Error Code 1: Low Voltage
2015-06-29 12:00:00,27,Error Code 4: Invalid Rotation Angle
2015-08-03 13:00:00,27,Error Code 1: Low Voltage
2015-08-23 14:00:00,27,Error Code 3: Excessive Vibration
2015-08-31 21:00:00,27,Error Code 5: Low Pressure
2015-09-14 03:00:00,27,Error Code 2: High Pressure
2015-10-08 04:00:00,27,Error Code 2: High Pressure
2015-10-20 21:00:00,27,Error Code 4: Invalid Rotation Angle
2015-10-23 06:00:00,27,Error Code 2: High Pressure
2015-10-25 22:00:00,27,Error Code 4: Invalid Rotation Angle
2015-11-02 14:00:00,27,Error Code 2: High Pressure
2015-12-26 17:00:00,27,Error Code 4: Invalid Rotation Angle
2015-01-11 06:00:00,28,Error Code 4: Invalid Rotation Angle
2015-01-25 22:00:00,28,Error Code 4: Invalid Rotation Angle
2015-01-26 14:00:00,28,Error Code 1: Low Voltage
2015-01-27 16:00:00,28,Error Code 3: Excessive Vibration
2015-02-01 16:00:00,28,Error Code 1: Low Voltage
2015-03-06 02:00:00,28,Error Code 2: High Pressure
2015-03-09 05:00:00,28,Error Code 4: Invalid Rotation Angle
2015-03-16 06:00:00,28,Error Code 2: High Pressure
2015-03-16 06:00:00,28,Error Code 3: Excessive Vibration
2015-03-16 12:00:00,28,Error Code 2: High Pressure
2015-03-30 07:00:00,28,Error Code 4: Invalid Rotation Angle
2015-03-31 07:00:00,28,Error Code 2: High Pressure
2015-04-12 01:00:00,28,Error Code 1: Low Voltage
2015-04-14 02:00:00,28,Error Code 1: Low Voltage
2015-04-30 06:00:00,28,Error Code 1: Low Voltage
2015-05-10 23:00:00,28,Error Code 1: Low Voltage
2015-05-24 18:00:00,28,Error Code 5: Low Pressure
2015-06-04 14:00:00,28,Error Code 3: Excessive Vibration
2015-06-09 20:00:00,28,Error Code 2: High Pressure
2015-06-12 16:00:00,28,Error Code 3: Excessive Vibration
2015-06-14 06:00:00,28,Error Code 2: High Pressure
2015-06-14 06:00:00,28,Error Code 3: Excessive Vibration
2015-06-18 05:00:00,28,Error Code 3: Excessive Vibration
2015-07-08 23:00:00,28,Error Code 4: Invalid Rotation Angle
2015-07-13 20:00:00,28,Error Code 2: High Pressure
2015-07-30 04:00:00,28,Error Code 2: High Pressure
2015-08-02 00:00:00,28,Error Code 1: Low Voltage
2015-08-03 03:00:00,28,Error Code 2: High Pressure
2015-08-13 06:00:00,28,Error Code 1: Low Voltage
2015-08-24 06:00:00,28,Error Code 3: Excessive Vibration
2015-09-07 22:00:00,28,Error Code 2: High Pressure
2015-09-09 11:00:00,28,Error Code 2: High Pressure
2015-09-28 23:00:00,28,Error Code 5: Low Pressure
2015-10-19 09:00:00,28,Error Code 1: Low Voltage
2015-11-13 12:00:00,28,Error Code 2: High Pressure
2015-11-26 23:00:00,28,Error Code 1: Low Voltage
2015-12-17 14:00:00,28,Error Code 3: Excessive Vibration
2015-12-24 09:00:00,28,Error Code 1: Low Voltage
2015-12-26 06:00:00,28,Error Code 1: Low Voltage
2015-12-27 16:00:00,28,Error Code 1: Low Voltage
2015-01-06 03:00:00,29,Error Code 1: Low Voltage
2015-01-09 10:00:00,29,Error Code 1: Low Voltage
2015-01-19 17:00:00,29,Error Code 1: Low Voltage
2015-01-24 20:00:00,29,Error Code 2: High Pressure
2015-01-26 20:00:00,29,Error Code 4: Invalid Rotation Angle
2015-02-04 20:00:00,29,Error Code 1: Low Voltage
2015-02-05 01:00:00,29,Error Code 5: Low Pressure
2015-02-11 18:00:00,29,Error Code 4: Invalid Rotation Angle
2015-03-02 06:00:00,29,Error Code 1: Low Voltage
2015-03-16 11:00:00,29,Error Code 3: Excessive Vibration
2015-03-17 08:00:00,29,Error Code 4: Invalid Rotation Angle
2015-03-26 16:00:00,29,Error Code 1: Low Voltage
2015-03-27 08:00:00,29,Error Code 4: Invalid Rotation Angle
2015-03-28 23:00:00,29,Error Code 4: Invalid Rotation Angle
2015-04-04 17:00:00,29,Error Code 3: Excessive Vibration
2015-04-09 16:00:00,29,Error Code 1: Low Voltage
2015-04-10 12:00:00,29,Error Code 2: High Pressure
2015-04-17 03:00:00,29,Error Code 4: Invalid Rotation Angle
2015-04-25 22:00:00,29,Error Code 2: High Pressure
2015-05-03 23:00:00,29,Error Code 3: Excessive Vibration
2015-05-04 18:00:00,29,Error Code 1: Low Voltage
2015-05-20 04:00:00,29,Error Code 1: Low Voltage
2015-05-24 18:00:00,29,Error Code 2: High Pressure
2015-06-12 16:00:00,29,Error Code 2: High Pressure
2015-07-06 04:00:00,29,Error Code 5: Low Pressure
2015-07-06 05:00:00,29,Error Code 1: Low Voltage
2015-07-14 06:00:00,29,Error Code 1: Low Voltage
2015-07-29 01:00:00,29,Error Code 3: Excessive Vibration
2015-07-29 16:00:00,29,Error Code 4: Invalid Rotation Angle
2015-08-01 02:00:00,29,Error Code 1: Low Voltage
2015-09-09 11:00:00,29,Error Code 1: Low Voltage
2015-09-22 04:00:00,29,Error Code 4: Invalid Rotation Angle
2015-10-01 11:00:00,29,Error Code 1: Low Voltage
2015-10-13 01:00:00,29,Error Code 4: Invalid Rotation Angle
2015-10-14 15:00:00,29,Error Code 4: Invalid Rotation Angle
2015-11-01 05:00:00,29,Error Code 1: Low Voltage
2015-11-15 08:00:00,29,Error Code 5: Low Pressure
2015-11-22 15:00:00,29,Error Code 2: High Pressure
2015-11-27 06:00:00,29,Error Code 2: High Pressure
2015-11-27 06:00:00,29,Error Code 3: Excessive Vibration
2015-12-16 10:00:00,29,Error Code 4: Invalid Rotation Angle
2015-12-18 03:00:00,29,Error Code 1: Low Voltage
2015-12-24 17:00:00,29,Error Code 2: High Pressure
2015-01-02 03:00:00,30,Error Code 1: Low Voltage
2015-01-05 14:00:00,30,Error Code 4: Invalid Rotation Angle
2015-01-08 06:00:00,30,Error Code 5: Low Pressure
2015-01-10 13:00:00,30,Error Code 2: High Pressure
2015-01-11 02:00:00,30,Error Code 1: Low Voltage
2015-01-16 06:00:00,30,Error Code 2: High Pressure
2015-01-18 16:00:00,30,Error Code 4: Invalid Rotation Angle
2015-01-29 11:00:00,30,Error Code 2: High Pressure
2015-02-13 10:00:00,30,Error Code 1: Low Voltage
2015-02-17 06:00:00,30,Error Code 1: Low Voltage
2015-03-18 19:00:00,30,Error Code 4: Invalid Rotation Angle
2015-03-22 12:00:00,30,Error Code 4: Invalid Rotation Angle
2015-03-24 06:00:00,30,Error Code 5: Low Pressure
2015-03-24 16:00:00,30,Error Code 2: High Pressure
2015-04-12 20:00:00,30,Error Code 3: Excessive Vibration
2015-04-26 00:00:00,30,Error Code 3: Excessive Vibration
2015-05-29 22:00:00,30,Error Code 1: Low Voltage
2015-06-13 03:00:00,30,Error Code 2: High Pressure
2015-06-22 17:00:00,30,Error Code 3: Excessive Vibration
2015-07-04 19:00:00,30,Error Code 1: Low Voltage
2015-07-24 04:00:00,30,Error Code 3: Excessive Vibration
2015-08-06 06:00:00,30,Error Code 2: High Pressure
2015-08-06 06:00:00,30,Error Code 3: Excessive Vibration
2015-08-06 06:00:00,30,Error Code 5: Low Pressure
2015-08-11 23:00:00,30,Error Code 1: Low Voltage
2015-08-20 22:00:00,30,Error Code 1: Low Voltage
2015-09-25 20:00:00,30,Error Code 1: Low Voltage
2015-10-02 16:00:00,30,Error Code 1: Low Voltage
2015-10-07 13:00:00,30,Error Code 2: High Pressure
2015-10-19 04:00:00,30,Error Code 2: High Pressure
2015-10-27 06:00:00,30,Error Code 2: High Pressure
2015-10-27 18:00:00,30,Error Code 5: Low Pressure
2015-11-02 17:00:00,30,Error Code 4: Invalid Rotation Angle
2015-11-13 21:00:00,30,Error Code 4: Invalid Rotation Angle
2015-11-18 20:00:00,30,Error Code 2: High Pressure
2015-11-21 10:00:00,30,Error Code 1: Low Voltage
2015-12-01 13:00:00,30,Error Code 4: Invalid Rotation Angle
2015-12-04 06:00:00,30,Error Code 5: Low Pressure
2015-12-27 17:00:00,30,Error Code 1: Low Voltage
2016-01-01 05:00:00,30,Error Code 2: High Pressure
2015-01-05 13:00:00,31,Error Code 1: Low Voltage
2015-01-08 15:00:00,31,Error Code 2: High Pressure
2015-02-03 05:00:00,31,Error Code 2: High Pressure
2015-03-22 06:00:00,31,Error Code 4: Invalid Rotation Angle
2015-04-05 07:00:00,31,Error Code 2: High Pressure
2015-05-21 06:00:00,31,Error Code 1: Low Voltage
2015-05-25 14:00:00,31,Error Code 4: Invalid Rotation Angle
2015-06-02 22:00:00,31,Error Code 1: Low Voltage
2015-06-03 19:00:00,31,Error Code 5: Low Pressure
2015-07-05 06:00:00,31,Error Code 3: Excessive Vibration
2015-07-05 06:00:00,31,Error Code 4: Invalid Rotation Angle
2015-07-06 23:00:00,31,Error Code 5: Low Pressure
2015-07-25 23:00:00,31,Error Code 2: High Pressure
2015-08-28 06:00:00,31,Error Code 2: High Pressure
2015-09-03 06:00:00,31,Error Code 4: Invalid Rotation Angle
2015-09-23 10:00:00,31,Error Code 2: High Pressure
2015-10-18 06:00:00,31,Error Code 2: High Pressure
2015-10-18 06:00:00,31,Error Code 3: Excessive Vibration
2015-11-07 08:00:00,31,Error Code 1: Low Voltage
2015-11-14 04:00:00,31,Error Code 4: Invalid Rotation Angle
2015-11-17 06:00:00,31,Error Code 1: Low Voltage
2015-11-17 06:00:00,31,Error Code 4: Invalid Rotation Angle
2015-11-20 19:00:00,31,Error Code 1: Low Voltage
2015-12-03 20:00:00,31,Error Code 2: High Pressure
2015-12-15 14:00:00,31,Error Code 3: Excessive Vibration
2015-12-18 09:00:00,31,Error Code 4: Invalid Rotation Angle
2015-01-09 06:00:00,32,Error Code 1: Low Voltage
2015-02-06 20:00:00,32,Error Code 3: Excessive Vibration
2015-02-08 06:00:00,32,Error Code 5: Low Pressure
2015-02-16 23:00:00,32,Error Code 2: High Pressure
2015-02-26 05:00:00,32,Error Code 4: Invalid Rotation Angle
2015-03-04 21:00:00,32,Error Code 5: Low Pressure
2015-03-10 06:00:00,32,Error Code 1: Low Voltage
2015-03-27 02:00:00,32,Error Code 2: High Pressure
2015-03-28 07:00:00,32,Error Code 2: High Pressure
2015-04-05 07:00:00,32,Error Code 4: Invalid Rotation Angle
2015-04-09 06:00:00,32,Error Code 5: Low Pressure
2015-04-30 16:00:00,32,Error Code 3: Excessive Vibration
2015-05-09 06:00:00,32,Error Code 2: High Pressure
2015-05-09 06:00:00,32,Error Code 3: Excessive Vibration
2015-05-20 10:00:00,32,Error Code 2: High Pressure
2015-05-23 07:00:00,32,Error Code 2: High Pressure
2015-06-01 00:00:00,32,Error Code 4: Invalid Rotation Angle
2015-06-23 06:00:00,32,Error Code 2: High Pressure
2015-06-23 06:00:00,32,Error Code 3: Excessive Vibration
2015-06-23 06:00:00,32,Error Code 5: Low Pressure
2015-07-07 20:00:00,32,Error Code 4: Invalid Rotation Angle
2015-07-30 21:00:00,32,Error Code 4: Invalid Rotation Angle
2015-08-07 06:00:00,32,Error Code 1: Low Voltage
2015-08-29 13:00:00,32,Error Code 2: High Pressure
2015-09-03 09:00:00,32,Error Code 1: Low Voltage
2015-09-04 20:00:00,32,Error Code 3: Excessive Vibration
2015-09-10 10:00:00,32,Error Code 3: Excessive Vibration
2015-09-12 06:00:00,32,Error Code 1: Low Voltage
2015-09-16 11:00:00,32,Error Code 4: Invalid Rotation Angle
2015-09-21 06:00:00,32,Error Code 5: Low Pressure
2015-10-07 14:00:00,32,Error Code 2: High Pressure
2015-10-26 14:00:00,32,Error Code 2: High Pressure
2015-10-26 21:00:00,32,Error Code 2: High Pressure
2015-11-05 06:00:00,32,Error Code 1: Low Voltage
2015-11-24 20:00:00,32,Error Code 4: Invalid Rotation Angle
2015-12-17 17:00:00,32,Error Code 4: Invalid Rotation Angle
2015-12-23 19:00:00,32,Error Code 2: High Pressure
2015-01-24 08:00:00,33,Error Code 5: Low Pressure
2015-01-27 23:00:00,33,Error Code 3: Excessive Vibration
2015-01-30 06:00:00,33,Error Code 1: Low Voltage
2015-01-30 06:00:00,33,Error Code 5: Low Pressure
2015-02-27 04:00:00,33,Error Code 1: Low Voltage
2015-03-13 10:00:00,33,Error Code 5: Low Pressure
2015-03-31 06:00:00,33,Error Code 5: Low Pressure
2015-04-14 22:00:00,33,Error Code 3: Excessive Vibration
2015-04-15 19:00:00,33,Error Code 1: Low Voltage
2015-04-30 06:00:00,33,Error Code 2: High Pressure
2015-04-30 06:00:00,33,Error Code 3: Excessive Vibration
2015-05-23 12:00:00,33,Error Code 1: Low Voltage
2015-05-30 06:00:00,33,Error Code 2: High Pressure
2015-05-30 06:00:00,33,Error Code 3: Excessive Vibration
2015-06-11 02:00:00,33,Error Code 3: Excessive Vibration
2015-06-14 06:00:00,33,Error Code 5: Low Pressure
2015-06-14 12:00:00,33,Error Code 1: Low Voltage
2015-07-01 00:00:00,33,Error Code 2: High Pressure
2015-07-03 02:00:00,33,Error Code 2: High Pressure
2015-07-11 13:00:00,33,Error Code 4: Invalid Rotation Angle
2015-08-16 17:00:00,33,Error Code 3: Excessive Vibration
2015-08-28 06:00:00,33,Error Code 5: Low Pressure
2015-08-31 00:00:00,33,Error Code 1: Low Voltage
2015-09-11 16:00:00,33,Error Code 1: Low Voltage
2015-09-14 06:00:00,33,Error Code 4: Invalid Rotation Angle
2015-09-27 06:00:00,33,Error Code 2: High Pressure
2015-09-27 06:00:00,33,Error Code 3: Excessive Vibration
2015-10-16 00:00:00,33,Error Code 2: High Pressure
2015-10-24 09:00:00,33,Error Code 4: Invalid Rotation Angle
2015-11-11 04:00:00,33,Error Code 4: Invalid Rotation Angle
2015-11-11 21:00:00,33,Error Code 1: Low Voltage
2015-11-14 17:00:00,33,Error Code 2: High Pressure
2015-11-26 06:00:00,33,Error Code 1: Low Voltage
2015-12-05 02:00:00,33,Error Code 2: High Pressure
2015-12-20 14:00:00,33,Error Code 5: Low Pressure
2015-12-24 08:00:00,33,Error Code 2: High Pressure
2015-12-28 02:00:00,33,Error Code 2: High Pressure
2015-01-14 16:00:00,34,Error Code 4: Invalid Rotation Angle
2015-02-08 04:00:00,34,Error Code 3: Excessive Vibration
2015-02-11 14:00:00,34,Error Code 2: High Pressure
2015-03-01 09:00:00,34,Error Code 3: Excessive Vibration
2015-04-02 13:00:00,34,Error Code 3: Excessive Vibration
2015-04-06 17:00:00,34,Error Code 1: Low Voltage
2015-04-15 06:00:00,34,Error Code 1: Low Voltage
2015-04-27 05:00:00,34,Error Code 1: Low Voltage
2015-05-11 14:00:00,34,Error Code 2: High Pressure
2015-06-20 05:00:00,34,Error Code 4: Invalid Rotation Angle
2015-06-22 20:00:00,34,Error Code 5: Low Pressure
2015-06-24 12:00:00,34,Error Code 1: Low Voltage
2015-07-09 14:00:00,34,Error Code 2: High Pressure
2015-07-25 16:00:00,34,Error Code 2: High Pressure
2015-09-04 04:00:00,34,Error Code 2: High Pressure
2015-09-25 08:00:00,34,Error Code 2: High Pressure
2015-09-26 19:00:00,34,Error Code 2: High Pressure
2015-09-30 19:00:00,34,Error Code 1: Low Voltage
2015-10-01 10:00:00,34,Error Code 4: Invalid Rotation Angle
2015-10-03 21:00:00,34,Error Code 4: Invalid Rotation Angle
2015-10-23 01:00:00,34,Error Code 4: Invalid Rotation Angle
2015-10-27 06:00:00,34,Error Code 2: High Pressure
2015-10-27 06:00:00,34,Error Code 3: Excessive Vibration
2015-10-29 06:00:00,34,Error Code 3: Excessive Vibration
2015-11-07 02:00:00,34,Error Code 2: High Pressure
2015-11-11 06:00:00,34,Error Code 1: Low Voltage
2015-11-25 05:00:00,34,Error Code 4: Invalid Rotation Angle
2015-12-04 16:00:00,34,Error Code 2: High Pressure
2015-12-07 18:00:00,34,Error Code 1: Low Voltage
2015-12-11 08:00:00,34,Error Code 2: High Pressure
2015-12-11 17:00:00,34,Error Code 3: Excessive Vibration
2015-12-15 20:00:00,34,Error Code 1: Low Voltage
2015-12-20 03:00:00,34,Error Code 4: Invalid Rotation Angle
2015-12-28 21:00:00,34,Error Code 2: High Pressure
2015-01-02 17:00:00,35,Error Code 1: Low Voltage
2015-01-05 06:00:00,35,Error Code 5: Low Pressure
2015-01-06 07:00:00,35,Error Code 4: Invalid Rotation Angle
2015-01-23 18:00:00,35,Error Code 1: Low Voltage
2015-02-04 06:00:00,35,Error Code 4: Invalid Rotation Angle
2015-02-09 13:00:00,35,Error Code 2: High Pressure
2015-03-13 10:00:00,35,Error Code 1: Low Voltage
2015-03-21 06:00:00,35,Error Code 5: Low Pressure
2015-03-27 05:00:00,35,Error Code 4: Invalid Rotation Angle
2015-04-05 06:00:00,35,Error Code 4: Invalid Rotation Angle
2015-04-13 07:00:00,35,Error Code 2: High Pressure
2015-04-14 12:00:00,35,Error Code 4: Invalid Rotation Angle
2015-05-05 06:00:00,35,Error Code 5: Low Pressure
2015-05-05 20:00:00,35,Error Code 4: Invalid Rotation Angle
2015-05-19 01:00:00,35,Error Code 2: High Pressure
2015-05-20 06:00:00,35,Error Code 1: Low Voltage
2015-06-01 03:00:00,35,Error Code 1: Low Voltage
2015-06-08 10:00:00,35,Error Code 2: High Pressure
2015-06-09 01:00:00,35,Error Code 1: Low Voltage
2015-07-05 19:00:00,35,Error Code 2: High Pressure
2015-07-19 06:00:00,35,Error Code 2: High Pressure
2015-07-19 06:00:00,35,Error Code 3: Excessive Vibration
2015-07-29 10:00:00,35,Error Code 4: Invalid Rotation Angle
2015-08-03 06:00:00,35,Error Code 1: Low Voltage
2015-08-07 11:00:00,35,Error Code 1: Low Voltage
2015-08-12 15:00:00,35,Error Code 1: Low Voltage
2015-08-22 02:00:00,35,Error Code 4: Invalid Rotation Angle
2015-08-28 08:00:00,35,Error Code 5: Low Pressure
2015-09-04 03:00:00,35,Error Code 5: Low Pressure
2015-09-17 06:00:00,35,Error Code 1: Low Voltage
2015-09-17 06:00:00,35,Error Code 5: Low Pressure
2015-09-18 06:00:00,35,Error Code 1: Low Voltage
2015-10-09 22:00:00,35,Error Code 4: Invalid Rotation Angle
2015-10-11 04:00:00,35,Error Code 4: Invalid Rotation Angle
2015-10-24 04:00:00,35,Error Code 3: Excessive Vibration
2015-10-29 00:00:00,35,Error Code 3: Excessive Vibration
2015-12-06 13:00:00,35,Error Code 4: Invalid Rotation Angle
2015-12-19 13:00:00,35,Error Code 4: Invalid Rotation Angle
